EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined
3965,26,Newsletter,200,2023-01-16,7,11,2114-953
3966,20,newsletter,251,2023-08-28,18,4,1923-751
3967,2,socialmedia,23,2024-08-24,17,15,3242-442
3968,7,Video,27,2024-04-29,16,11,5010-481
3969,28,SOCIALMEDIA,0,2025-07-30,2,2,263-10
3970,35,Video,10,2025-03-11,20,20,2537-242
3971,36,NEWSLETTER,221,2024-07-21,20,5,4603-925
3972,1,Video,128,2024-03-25,15,4,5674-1262
3973,9,newsletter,278,2023-09-18,7,1,4734-1221
3974,16,SOCIALMEDIA,681,2023-04-17,9,14,8001-1521
3975,8,SOCIALMEDIA,318,2023-01-22,9,14,7982-1869
3976,6,newsletter,29,2024-03-07,13,11,2079-211
3977,50,socialmedia,159,2023-01-01,8,2,1039-351
3978,49,Blog,0,2025-08-10,13,20,369-16
3979,7,Newsletter,0,2025-10-24,9,7,928-38
3980,46,NEWSLETTER,153,2024-07-07,4,18,4720-929
3981,40,BLOG,61,2024-05-13,20,10,4193-252
3982,14,socialmedia,2,2024-11-27,11,19,712-50
3983,21,socialmedia,0,2025-11-13,19,7,559-11
3984,32,Newsletter,30,2024-09-30,10,15,3489-150
3985,31,SOCIALMEDIA,22,2023-12-08,3,6,545-117
3986,23,NEWSLETTER,195,2023-09-18,17,3,5097-848
3987,5,Video,72,2024-03-08,5,1,2654-632
3988,15,BLOG,4,2024-12-24,8,6,556-44
3989,43,Video,167,2024-06-25,2,20,4209-871
3990,4,Video,140,2023-08-27,16,15,6333-689
3991,28,Socialmedia,2,2024-03-28,4,10,270-25
3992,3,Video,14,2024-12-10,6,12,2089-273
3993,1,video,402,2023-04-22,13,20,5726-1389
3994,40,VIDEO,38,2024-07-09,8,6,3204-286
3995,4,Newsletter,1,2025-03-27,14,4,278-25
3996,5,blog,45,2024-12-02,4,11,2440-259
3997,33,socialmedia,21,2024-04-02,17,3,711-120
3998,8,Blog,215,2023-03-18,4,20,6956-2262
3999,31,Socialmedia,3,2025-01-16,9,7,1807-66
4000,24,Video,271,2023-10-24,19,4,5455-794
4001,33,blog,84,2023-11-24,4,10,2726-269
4002,18,video,46,2024-09-05,12,6,3557-689
4003,24,Socialmedia,4,2023-08-19,13,18,196-58
4004,4,Blog,412,2023-07-12,9,2,7793-1064
4005,36,VIDEO,2,2025-07-07,8,16,1561-37
4006,9,Video,231,2023-09-01,9,6,4247-995
4007,43,Blog,32,2024-08-12,5,7,3565-301
4008,36,Video,833,2023-03-15,18,3,5393-2008
4009,7,NEWSLETTER,103,2023-10-13,20,10,3898-857
4010,7,BLOG,652,2023-04-19,15,10,7491-1554
4011,50,socialmedia,3,2024-12-31,18,5,838-54
4012,46,Video,23,2024-05-18,13,7,1422-169
4013,19,BLOG,80,2023-09-09,19,5,7496-649
4014,44,Blog,146,2024-06-21,15,11,4918-1047
4015,30,Video,10,2023-12-15,18,11,1605-121
4016,11,socialmedia,0,2025-11-09,6,9,139-2
4017,39,VIDEO,1,2024-09-04,6,15,124-8
4018,9,VIDEO,273,2023-09-08,19,8,4001-1037
4019,31,blog,18,2024-10-14,1,6,3955-165
4020,47,Blog,0,2025-03-19,11,2,71-2
4021,10,SOCIALMEDIA,1,2025-07-26,5,16,456-28
4022,37,Socialmedia,107,2023-12-07,8,5,3595-368
4023,14,Newsletter,7,2024-03-26,15,12,328-27
4024,17,Blog,0,2025-08-30,2,16,134-1
4025,27,newsletter,0,2025-10-11,12,8,263-3
4026,17,Newsletter,86,2023-08-29,11,2,6666-920
4027,31,Video,146,2024-01-20,17,15,5065-728
4028,48,blog,0,2025-12-23,19,2,236-6
4029,32,video,289,2023-01-21,3,2,2223-658
4030,7,Blog,47,2024-04-10,12,17,2664-413
4031,16,socialmedia,0,2025-12-29,6,14,699-23
4032,38,socialmedia,199,2023-02-08,6,1,3907-1506
4033,44,NEWSLETTER,113,2024-05-03,15,2,2674-448
4034,36,Video,0,2025-11-20,16,6,172-6
4035,4,socialmedia,537,2023-10-13,4,5,6054-1521
4036,2,Blog,1,2025-05-05,6,16,535-45
4037,49,Socialmedia,35,2024-10-10,9,3,4031-495
4038,19,Blog,10,2024-09-28,20,5,448-64
4039,23,Video,0,2025-09-27,15,1,257-3
4040,45,Video,0,2025-09-28,11,20,171-2
4041,3,Blog,38,2025-02-12,13,2,2219-273
4042,45,socialmedia,84,2024-06-13,6,12,3202-515
4043,21,blog,312,2023-08-18,6,8,6186-1110
4044,24,socialmedia,680,2023-01-04,7,5,4354-1376
4045,12,Socialmedia,320,2023-04-27,13,6,6864-1273
4046,39,blog,11,2025-01-31,12,14,2232-215
4047,14,newsletter,3,2025-08-13,20,19,1205-53
4048,21,newsletter,121,2024-05-23,3,14,3156-529
4049,41,newsletter,0,2025-12-22,7,4,909-22
4050,22,Socialmedia,1,2025-08-24,16,9,1075-59
4051,3,video,38,2024-06-30,13,20,2366-453
4052,9,SOCIALMEDIA,142,2023-05-11,19,6,4559-1311
4053,32,Newsletter,179,2024-01-30,2,9,5376-1370
4054,10,Socialmedia,0,2025-09-08,6,17,148-4
4055,42,Video,0,2025-05-18,11,19,48-1
4056,25,SOCIALMEDIA,6,2023-10-13,7,13,739-69
4057,36,Newsletter,0,2025-05-21,9,16,171-7
4058,40,blog,1212,2023-01-01,15,10,9429-3475
4059,41,Newsletter,11,2023-11-15,1,20,620-56
4060,36,blog,395,2023-04-06,20,12,5788-1008
4061,4,Socialmedia,4,2025-04-30,8,9,1729-64
4062,22,SOCIALMEDIA,43,2024-11-05,10,2,3666-546
4063,45,Video,25,2023-11-16,12,6,1239-104
4064,36,Blog,2,2025-08-08,5,7,1150-66
4065,6,Socialmedia,0,2025-12-08,6,16,506-9
4066,47,Socialmedia,0,2025-09-28,7,11,328-3
4067,23,SOCIALMEDIA,0,2025-11-09,6,15,89-2
4068,30,Video,32,2024-02-27,13,7,824-177
4069,44,video,111,2023-01-19,17,14,2646-269
4070,15,Socialmedia,49,2025-01-11,11,10,2876-344
4071,20,Newsletter,487,2023-02-07,4,10,8122-3692
4072,39,Socialmedia,112,2023-04-25,12,5,5266-716
4073,18,Socialmedia,23,2023-12-21,14,6,2467-236
4074,23,Newsletter,262,2023-02-28,4,6,3403-1445
4075,48,Socialmedia,39,2024-08-06,6,6,3277-357
4076,20,Blog,0,2025-12-29,4,13,19-0
4077,13,socialmedia,227,2023-08-02,10,15,3397-897
4078,8,BLOG,39,2024-09-03,1,7,3977-686
4079,49,BLOG,236,2023-03-18,16,12,2346-667
4080,10,NEWSLETTER,630,2023-05-26,2,13,6777-2327
4081,44,Socialmedia,4,2025-05-21,10,5,1331-52
4082,28,Blog,0,2025-09-14,2,18,488-18
4083,31,Newsletter,14,2024-10-19,15,4,1919-248
4084,35,BLOG,144,2023-06-19,4,5,5185-727
4085,47,Socialmedia,3,2024-11-28,19,18,548-28
4086,49,blog,0,2025-09-21,11,16,639-8
4087,34,blog,587,2023-04-14,20,20,5597-2326
4088,19,Newsletter,0,2025-12-22,4,2,411-14
4089,28,socialmedia,36,2024-03-21,13,12,5078-372
4090,35,blog,205,2023-12-17,14,16,6029-1631
4091,29,SOCIALMEDIA,29,2024-02-13,20,8,1681-144
4092,49,Socialmedia,0,2025-12-06,2,12,288-10
4093,21,blog,115,2023-06-27,19,14,7191-1071
4094,29,newsletter,0,2025-08-31,10,15,462-14
4095,46,NEWSLETTER,23,2024-06-23,2,2,1404-347
4096,3,socialmedia,4,2024-11-29,13,11,714-52
4097,40,VIDEO,0,2025-12-14,6,15,222-5
4098,20,video,1,2025-04-06,9,13,334-32
4099,13,newsletter,74,2023-11-19,17,5,2352-313
4100,44,VIDEO,2,2025-02-12,13,13,495-39
4101,44,blog,47,2024-08-09,8,8,1047-228
4102,34,Blog,0,2025-10-06,4,17,602-11
4103,37,VIDEO,331,2023-02-28,19,12,7160-1264
4104,3,blog,64,2024-08-10,8,9,4035-659
4105,20,Newsletter,336,2023-09-26,1,12,4597-913
4106,29,Blog,48,2024-06-03,3,17,1076-194
4107,30,blog,140,2024-05-04,13,12,3367-651
4108,15,NEWSLETTER,63,2024-09-11,11,17,2041-356
4109,32,socialmedia,66,2024-10-06,10,14,3823-374
4110,22,newsletter,23,2023-07-28,10,17,679-121
4111,48,Newsletter,0,2025-12-17,9,20,757-18
4112,37,socialmedia,38,2024-06-21,12,20,1942-449
4113,20,Blog,16,2025-01-01,20,15,2243-105
4114,11,newsletter,0,2025-10-21,20,13,194-2
4115,46,Socialmedia,27,2024-11-08,10,8,1336-246
4116,31,socialmedia,2,2025-02-27,8,18,2303-68
4117,6,Newsletter,151,2023-10-26,17,14,2372-442
4118,26,Newsletter,0,2025-09-18,18,3,377-9
4119,30,SOCIALMEDIA,316,2023-01-23,18,6,3530-738
4120,22,Blog,12,2024-08-10,12,12,2041-198
4121,7,Newsletter,0,2025-12-19,13,11,124-2
4122,32,video,14,2024-04-04,10,19,2085-219
4123,28,Socialmedia,0,2025-09-03,10,7,940-31
4124,18,blog,44,2024-12-22,20,2,2497-266
4125,2,NEWSLETTER,117,2023-06-29,12,2,6842-1012
4126,39,newsletter,63,2024-04-03,20,20,1847-294
4127,12,SOCIALMEDIA,25,2024-03-03,10,18,1065-125
4128,31,SOCIALMEDIA,0,2025-10-28,1,3,386-6
4129,22,SOCIALMEDIA,160,2023-10-09,9,3,4208-732
4130,24,BLOG,26,2025-04-06,1,7,2349-225
4131,31,blog,63,2024-11-22,5,6,2669-459
4132,31,Blog,18,2024-05-10,4,11,1153-85
4133,1,Socialmedia,5,2025-06-03,19,3,900-77
4134,3,Blog,99,2024-09-21,15,18,2639-483
4135,3,newsletter,36,2024-09-15,9,3,1892-313
4136,28,video,1,2025-08-15,12,17,560-31
4137,32,Newsletter,238,2023-05-08,11,4,4579-1985
4138,5,blog,0,2025-07-08,19,14,653-16
4139,24,BLOG,29,2025-01-28,8,11,2010-207
4140,12,video,13,2024-07-28,7,11,925-108
4141,39,Blog,9,2025-03-31,7,1,2192-182
4142,1,Newsletter,1,2025-06-24,20,9,308-19
4143,48,blog,430,2023-02-02,8,1,3208-1097
4144,37,Blog,8,2025-05-14,20,10,2056-128
4145,38,Socialmedia,193,2023-09-08,2,2,3599-861
4146,19,NEWSLETTER,30,2023-12-02,15,4,1397-200
4147,38,socialmedia,0,2025-12-05,14,10,408-19
4148,12,newsletter,266,2024-05-10,19,14,4528-1112
4149,10,Video,514,2023-04-14,6,11,7910-1144
4150,23,Newsletter,6,2025-04-26,17,20,1316-91
4151,28,blog,1,2025-07-31,17,6,789-31
4152,41,Socialmedia,1,2025-11-03,17,16,839-29
4153,13,Newsletter,115,2024-04-07,15,3,5311-636
4154,5,Newsletter,21,2024-08-28,20,15,1116-166
4155,39,Video,3,2025-05-30,19,1,1217-49
4156,23,NEWSLETTER,68,2024-10-03,5,12,4114-482
4157,4,Socialmedia,3,2025-04-09,19,2,2097-112
4158,2,VIDEO,103,2023-09-24,9,7,2227-780
4159,12,Video,194,2023-12-13,16,7,4658-938
4160,46,video,0,2025-11-03,11,3,336-7
4161,32,SOCIALMEDIA,148,2024-01-24,14,6,2354-754
4162,3,Video,9,2024-10-08,18,5,623-123
4163,31,video,2,2025-03-13,1,13,846-37
4164,47,Newsletter,4,2024-03-14,17,16,337-42
4165,43,Blog,13,2024-08-05,20,7,2622-270
4166,19,SOCIALMEDIA,0,2025-08-08,7,11,449-10
4167,31,Blog,0,2025-08-30,12,14,1075-32
4168,46,Video,205,2023-02-04,8,17,7891-791
4169,4,blog,0,2025-10-20,17,7,257-11
4170,11,Newsletter,338,2023-03-13,12,8,3432-1092
4171,36,video,367,2023-01-04,18,13,6636-3146
4172,40,newsletter,9,2024-12-18,16,20,612-74
4173,36,socialmedia,744,2023-09-29,17,11,6191-2315
4174,8,Video,1,2025-10-23,2,6,674-28
4175,30,Socialmedia,105,2024-04-25,10,19,3946-648
4176,5,Video,99,2023-08-06,20,2,3800-567
4177,22,Newsletter,0,2025-07-12,5,2,306-13
4178,2,Blog,0,2025-09-14,17,14,411-16
4179,23,newsletter,4,2025-03-22,17,12,507-36
4180,45,newsletter,179,2023-12-30,19,4,5887-918
4181,38,NEWSLETTER,262,2023-11-07,3,18,3519-1237
4182,35,VIDEO,0,2025-09-12,20,8,486-20
4183,48,Blog,73,2024-07-21,19,2,4144-670
4184,34,Blog,948,2023-02-09,13,16,8159-2326
4185,33,SOCIALMEDIA,0,2025-12-08,19,11,399-9
4186,24,BLOG,0,2025-03-14,20,5,88-6
4187,42,video,422,2023-09-21,8,9,5543-1386
4188,48,video,0,2025-10-07,3,1,944-36
4189,34,BLOG,32,2024-03-24,5,11,1534-238
4190,13,socialmedia,0,2025-06-05,11,19,127-4
4191,20,BLOG,25,2024-06-13,6,6,742-165
4192,48,video,3,2024-12-10,20,5,493-50
4193,10,Socialmedia,70,2024-11-07,13,10,3576-417
4194,41,Video,1,2024-12-11,11,17,94-12
4195,23,SOCIALMEDIA,0,2025-12-17,19,8,748-22
4196,44,Socialmedia,138,2023-09-14,6,1,2446-390
4197,42,Newsletter,306,2023-01-20,19,8,2733-783
4198,24,video,1,2025-08-02,1,9,1232-54
4199,20,BLOG,61,2023-12-18,15,11,2011-255
4200,50,socialmedia,97,2023-03-03,5,9,1298-238
4201,7,Blog,83,2024-02-12,4,19,4307-520
4202,8,VIDEO,15,2024-06-12,19,13,3951-250
4203,44,SOCIALMEDIA,85,2024-01-15,16,6,3574-530
4204,46,Newsletter,7,2023-09-13,12,6,391-59
4205,25,BLOG,273,2023-07-08,14,17,6018-913
4206,12,Video,65,2024-07-22,2,11,2384-381
4207,11,Video,4,2025-04-11,20,3,1227-55
4208,4,VIDEO,21,2024-08-16,11,7,3022-201
4209,19,Video,161,2023-03-15,3,13,1188-540
4210,8,Blog,52,2024-03-14,9,7,4755-312
4211,28,blog,8,2024-01-03,19,4,1056-95
4212,47,Blog,356,2023-12-23,6,17,6532-1120
4213,34,Socialmedia,33,2024-12-07,9,19,3246-242
4214,1,blog,3,2025-06-16,9,7,996-36
4215,22,blog,10,2025-03-03,3,9,1159-155
4216,11,newsletter,19,2025-02-17,3,1,1684-203
4217,8,Newsletter,0,2025-07-03,9,15,838-21
4218,6,Blog,63,2024-02-13,8,14,5679-676
4219,16,Video,269,2023-01-07,5,19,4347-1144
4220,19,BLOG,5,2025-03-06,19,19,2037-63
4221,25,Socialmedia,28,2023-01-23,10,12,294-63
4222,39,newsletter,153,2024-06-28,9,4,4649-836
4223,19,Newsletter,367,2023-09-23,19,14,4538-1163
4224,32,newsletter,144,2024-05-23,18,3,2419-548
4225,45,Newsletter,1,2025-07-26,20,13,530-32
4226,29,Socialmedia,1,2025-11-14,16,20,974-44
4227,9,BLOG,2,2025-06-17,20,8,709-31
4228,32,VIDEO,0,2025-10-18,10,7,511-16
4229,49,Video,58,2024-01-28,15,12,2080-561
4230,23,Blog,108,2023-08-12,16,11,2233-300
4231,49,socialmedia,0,2025-08-24,10,10,985-44
4232,35,Blog,402,2023-02-09,18,14,3661-911
4233,36,Video,452,2023-05-24,3,12,2868-1062
4234,24,Socialmedia,99,2023-09-29,12,8,4763-530
4235,41,newsletter,55,2023-12-22,3,13,4530-410
4236,4,video,325,2023-07-26,5,13,6797-1484
4237,40,VIDEO,0,2025-10-07,3,16,805-18
4238,12,Newsletter,12,2024-12-17,19,9,2628-348
4239,27,Newsletter,18,2025-02-27,12,16,1603-160
4240,22,Video,95,2023-10-24,10,18,4928-698
4241,9,Newsletter,6,2023-10-24,6,13,265-37
4242,29,VIDEO,84,2024-09-15,15,3,2307-447
4243,9,video,97,2023-11-13,18,2,6557-1102
4244,50,Socialmedia,156,2024-03-30,9,20,5170-541
4245,15,Blog,0,2025-12-11,12,5,770-10
4246,11,Blog,2,2025-09-13,17,11,988-44
4247,17,Blog,2,2024-04-23,7,6,118-16
4248,40,Socialmedia,52,2024-07-26,13,5,3516-593
4249,38,Socialmedia,50,2024-05-16,5,1,1562-344
4250,40,video,735,2023-01-27,3,13,5061-1573
4251,18,Newsletter,15,2023-01-10,5,16,216-96
4252,32,Socialmedia,44,2024-04-28,10,4,4265-285
4253,37,blog,37,2024-07-11,11,18,2880-197
4254,2,Socialmedia,196,2023-02-25,10,15,7727-784
4255,45,SOCIALMEDIA,268,2023-10-05,15,4,4265-858
4256,46,Newsletter,21,2023-12-16,18,7,235-70
4257,24,BLOG,42,2024-07-10,3,9,2375-510
4258,20,Newsletter,72,2024-05-04,14,19,2303-563
4259,35,Socialmedia,5,2023-10-15,11,11,378-63
4260,22,Video,9,2025-01-25,10,18,871-72
4261,47,socialmedia,1243,2023-03-16,20,3,7984-3053
4262,8,socialmedia,28,2024-10-04,11,18,3265-317
4263,15,VIDEO,27,2023-05-30,17,11,652-121
4264,23,Blog,7,2025-02-01,19,5,2568-96
4265,6,BLOG,103,2023-10-08,17,15,4398-501
4266,28,Newsletter,123,2024-03-11,9,5,2993-434
4267,10,Newsletter,17,2024-10-18,4,3,3275-238
4268,21,blog,16,2023-11-25,3,15,324-72
4269,15,BLOG,2,2025-09-02,20,15,842-45
4270,5,NEWSLETTER,4,2025-03-21,6,17,1229-103
4271,16,Video,5,2025-03-20,5,11,1200-43
4272,41,blog,167,2023-02-28,4,19,4426-745
4273,29,NEWSLETTER,1,2025-05-16,4,17,159-13
4274,22,Blog,507,2023-10-03,7,13,7432-1698
4275,12,socialmedia,59,2024-08-27,12,18,4374-395
4276,17,socialmedia,89,2024-03-06,7,14,2706-307
4277,9,Blog,56,2024-04-10,10,16,3110-412
4278,37,Blog,165,2024-02-14,19,12,5199-1229
4279,47,VIDEO,4,2025-06-04,16,1,869-52
4280,23,video,0,2025-11-20,17,11,346-4
4281,10,video,272,2024-01-28,8,6,5388-954
4282,35,Blog,998,2023-03-19,13,10,5525-2368
4283,1,newsletter,27,2024-04-01,9,8,997-181
4284,41,SOCIALMEDIA,134,2024-01-17,12,14,5159-502
4285,13,Video,43,2024-03-19,20,11,2506-314
4286,41,Socialmedia,33,2024-02-25,1,5,1010-128
4287,9,video,12,2024-11-13,15,8,2959-153
4288,49,newsletter,93,2023-08-15,11,8,2387-491
4289,11,Video,16,2025-04-20,19,8,1725-143
4290,2,blog,131,2023-10-07,7,3,2626-660
4291,49,Blog,1,2025-07-20,2,10,787-56
4292,27,BLOG,53,2023-02-25,12,3,588-119
4293,14,Video,586,2023-03-15,19,13,3981-1527
4294,8,SOCIALMEDIA,33,2024-07-14,18,12,2284-306
4295,14,newsletter,215,2024-05-25,9,17,4373-924
4296,20,Socialmedia,6,2025-04-17,18,20,2073-62
4297,48,video,614,2024-02-02,13,19,6260-1944
4298,34,newsletter,0,2025-09-24,20,13,435-8
4299,10,Video,0,2025-10-26,20,2,286-10
4300,41,newsletter,308,2023-11-30,19,8,4680-1158
4301,16,socialmedia,899,2023-03-09,2,10,6922-3093
4302,4,Blog,10,2025-02-17,2,6,2438-188
4303,16,Video,69,2024-04-29,20,12,2246-317
4304,5,Socialmedia,0,2025-09-10,11,12,599-27
4305,28,VIDEO,55,2024-01-17,15,16,828-259
4306,13,Socialmedia,16,2025-01-12,16,11,1155-169
4307,15,Newsletter,203,2024-03-22,16,4,4074-945
4308,35,Socialmedia,19,2024-11-05,6,7,1763-195
4309,2,NEWSLETTER,0,2025-02-14,8,8,165-9
4310,15,video,0,2025-12-03,10,6,524-24
4311,18,socialmedia,103,2024-06-04,5,15,2626-409
4312,49,newsletter,181,2023-05-04,5,4,5247-1668
4313,7,SOCIALMEDIA,43,2023-06-19,13,11,734-139
4314,25,BLOG,95,2023-06-14,1,2,2546-320
4315,49,Newsletter,87,2024-04-21,8,16,3994-378
4316,26,Newsletter,0,2025-10-03,17,16,46-1
4317,31,Socialmedia,29,2024-05-29,8,17,1683-396
4318,5,BLOG,67,2023-10-29,11,4,1006-247
4319,19,Socialmedia,76,2023-10-31,14,19,1910-376
4320,19,blog,32,2024-03-18,7,1,1175-212
4321,2,Video,5,2025-03-30,5,16,1346-43
4322,21,Blog,161,2023-08-14,16,11,3104-457
4323,41,video,212,2023-01-21,4,1,3974-1146
4324,19,Blog,81,2023-09-02,10,12,4042-763
4325,12,socialmedia,0,2025-09-06,12,20,412-5
4326,5,Blog,35,2024-01-28,11,19,2982-513
4327,11,VIDEO,0,2025-06-25,18,5,308-15
4328,30,newsletter,7,2025-02-12,15,4,2474-115
4329,44,newsletter,0,2025-01-15,4,4,333-17
4330,15,Newsletter,2,2025-08-17,11,14,831-47
4331,41,Blog,4,2024-11-17,17,20,1730-85
4332,16,Video,2,2025-07-08,7,20,1011-55
4333,44,NEWSLETTER,0,2025-09-16,1,19,317-9
4334,6,blog,152,2023-08-29,13,5,6683-1393
4335,37,Blog,0,2025-09-03,20,18,130-5
4336,41,newsletter,1,2025-11-15,12,7,646-27
4337,21,Blog,148,2024-04-17,8,1,3813-889
4338,5,video,19,2024-08-15,14,11,2816-240
4339,5,socialmedia,63,2024-01-11,14,20,1912-386
4340,23,Video,0,2025-09-26,13,13,740-31
4341,34,video,6,2024-12-08,17,20,1229-66
4342,47,socialmedia,39,2024-08-20,5,9,3159-290
4343,37,Blog,42,2023-09-12,9,3,2994-501
4344,33,BLOG,1,2025-09-17,8,7,703-33
4345,49,socialmedia,1,2025-01-07,12,13,406-15
4346,3,Video,10,2025-01-24,19,8,2041-66
4347,36,BLOG,48,2024-06-03,17,7,3687-630
4348,11,Socialmedia,0,2025-07-12,16,8,612-11
4349,37,socialmedia,0,2025-09-04,3,16,70-0
4350,8,socialmedia,1,2025-06-05,15,15,1111-57
4351,1,Socialmedia,110,2024-01-26,10,9,3803-1081
4352,35,BLOG,11,2025-02-01,5,2,2027-94
4353,16,Video,0,2025-10-11,10,19,954-25
4354,5,VIDEO,7,2024-03-03,11,3,361-36
4355,46,video,129,2024-05-05,2,7,4416-908
4356,12,blog,472,2023-08-08,3,7,7668-2333
4357,39,newsletter,913,2023-08-01,16,7,6043-2328
4358,13,newsletter,285,2023-04-17,12,6,8298-1006
4359,33,BLOG,5,2024-07-12,1,14,461-63
4360,23,video,183,2023-02-26,15,7,6271-670
4361,19,Video,238,2023-01-28,3,4,2241-602
4362,33,Newsletter,0,2025-07-13,5,2,1192-25
4363,20,VIDEO,27,2024-12-16,12,11,2121-288
4364,37,Socialmedia,4,2024-12-19,3,19,632-36
4365,42,Socialmedia,57,2024-08-16,8,12,2344-297
4366,35,Newsletter,36,2024-10-14,8,1,2870-263
4367,23,VIDEO,170,2023-10-27,10,10,3000-801
4368,43,Video,5,2025-01-30,10,17,1024-97
4369,7,Video,178,2023-08-23,7,17,7814-1646
4370,10,newsletter,33,2024-08-05,13,10,3155-160
4371,46,Socialmedia,1,2025-11-06,6,14,805-29
4372,45,newsletter,33,2023-05-03,5,11,2041-195
4373,25,NEWSLETTER,55,2023-03-21,4,3,429-178
4374,47,BLOG,299,2023-11-21,2,15,3593-1160
4375,40,socialmedia,0,2025-10-25,2,3,182-2
4376,31,newsletter,38,2024-09-13,19,20,1786-307
4377,26,Newsletter,87,2024-07-24,10,4,3323-458
4378,44,Newsletter,302,2024-04-26,13,10,5308-1121
4379,42,blog,315,2023-04-03,18,16,8844-1251
4380,9,socialmedia,32,2023-12-26,16,18,1150-135
4381,31,video,110,2023-04-19,7,5,685-272
4382,37,video,749,2023-05-07,13,19,4375-1790
4383,20,video,88,2023-04-17,17,19,1437-476
4384,26,socialmedia,0,2025-11-09,16,9,796-11
4385,45,Blog,21,2024-05-12,8,19,611-134
4386,35,NEWSLETTER,8,2025-04-02,17,13,2446-211
4387,44,socialmedia,0,2025-09-27,10,5,169-6
4388,35,Video,0,2025-12-16,9,1,45-0
4389,50,blog,0,2025-09-06,1,9,982-27
4390,39,Video,599,2023-05-11,2,10,3484-1452
4391,44,Socialmedia,178,2023-10-09,1,14,5270-666
4392,42,Socialmedia,44,2024-05-13,11,10,2479-432
4393,42,socialmedia,1021,2023-02-08,15,7,8375-2526
4394,44,Newsletter,14,2025-04-16,15,5,1153-124
4395,25,video,1,2025-05-14,15,15,226-15
4396,31,Newsletter,191,2023-10-06,4,20,4669-981
4397,35,Socialmedia,51,2023-07-06,19,8,1461-312
4398,39,Blog,66,2024-05-24,14,19,3651-933
4399,3,Socialmedia,91,2024-09-28,2,15,2756-438
4400,9,video,123,2023-07-05,15,8,1230-425
4401,9,BLOG,290,2023-09-03,10,10,6560-1793
4402,7,blog,14,2024-06-17,18,15,923-138
4403,27,video,0,2025-11-07,10,18,232-7
4404,43,BLOG,6,2025-05-10,7,3,2055-196
4405,39,newsletter,29,2023-08-27,20,18,823-245
4406,24,Socialmedia,7,2025-03-18,19,12,1702-92
4407,4,newsletter,5,2024-10-30,6,16,498-74
4408,13,NEWSLETTER,8,2025-04-17,9,19,1844-151
4409,50,Video,37,2024-03-01,8,2,1159-155
4410,12,Socialmedia,2,2024-07-04,8,16,93-13
4411,43,newsletter,212,2023-05-28,18,19,2110-546
4412,13,Newsletter,5,2025-06-14,20,10,938-66
4413,30,socialmedia,16,2025-02-06,3,8,2080-223
4414,42,NEWSLETTER,10,2025-01-19,11,4,2830-155
4415,12,VIDEO,6,2024-04-30,17,20,545-63
4416,25,Newsletter,0,2025-12-19,18,20,104-4
4417,7,Socialmedia,8,2024-11-07,18,9,1077-112
4418,50,blog,11,2025-05-28,15,12,1602-129
4419,5,Newsletter,0,2025-09-19,7,7,360-10
4420,9,Blog,586,2023-04-11,16,15,4378-1953
4421,3,blog,5,2025-06-27,8,20,1257-101
4422,6,Newsletter,62,2024-02-05,5,11,1232-207
4423,27,video,4,2025-05-20,4,16,1949-107
4424,36,Socialmedia,20,2024-12-30,19,6,2441-152
4425,23,Blog,41,2024-07-24,10,12,3745-208
4426,27,Video,0,2025-12-15,16,19,986-20
4427,31,socialmedia,460,2023-04-06,10,20,4734-1938
4428,5,newsletter,22,2025-04-21,3,15,1952-218
4429,30,Socialmedia,32,2024-12-04,20,6,1463-237
4430,7,Socialmedia,1,2025-02-13,7,1,740-53
4431,4,VIDEO,0,2025-06-02,17,1,585-14
4432,15,SOCIALMEDIA,609,2023-01-20,13,12,4634-1614
4433,24,Blog,100,2023-11-20,19,1,989-320
4434,39,BLOG,0,2025-12-03,17,12,98-1
4435,22,blog,8,2025-02-24,12,8,1946-99
4436,7,NEWSLETTER,1,2025-04-18,8,13,447-33
4437,46,socialmedia,410,2023-02-25,16,19,8918-3360
4438,20,Blog,250,2023-09-03,20,15,3941-829
4439,36,newsletter,15,2024-12-15,16,3,1810-92
4440,30,blog,619,2023-06-07,10,9,7755-2346
4441,35,Newsletter,46,2024-10-08,1,9,3262-400
4442,6,Socialmedia,77,2023-10-18,8,20,3034-346
4443,38,NEWSLETTER,174,2024-03-07,18,11,2880-745
4444,27,NEWSLETTER,0,2025-10-08,15,7,481-10
4445,39,Video,12,2024-12-13,10,15,1592-127
4446,26,Blog,0,2025-06-07,11,20,665-13
4447,22,NEWSLETTER,0,2025-11-20,4,4,83-1
4448,7,Blog,1092,2023-05-14,1,14,7739-2745
4449,41,video,275,2023-02-17,15,2,3149-848
4450,41,Newsletter,1,2025-08-03,15,17,706-25
4451,30,NEWSLETTER,519,2023-10-23,13,9,6606-1483
4452,36,blog,6,2025-07-21,5,10,1414-89
4453,41,Blog,849,2023-02-19,16,17,6832-2319
4454,11,Socialmedia,17,2023-03-16,4,9,681-87
4455,24,Blog,18,2023-08-04,7,18,1062-192
4456,38,newsletter,125,2023-09-08,20,4,4049-1439
4457,15,Newsletter,21,2024-04-13,12,5,1408-361
4458,22,VIDEO,484,2023-01-11,10,5,7823-2052
4459,24,Socialmedia,5,2024-07-03,5,1,190-29
4460,39,NEWSLETTER,2,2025-06-13,10,16,1255-44
